1.14	-0.114	0
-1.05	0.72	0
1.83	0.452	0
1.79	-0.459	0
-0.122	-0.808	0
-1.02	0.619	0
-0.768	-1.04	0
0.724	0.989	0
0.444	1.99	0
-1.01	-1.36	0
1.28	0.691	0
0.925	0.895	0
-0.687	-1.29	0
1.71	-0.044	0
1.12	0.626	0
1.3	0.196	0
1.13	1.48	0
0.763	0.921	0
-1.41	1.11	0
-0.75	-0.881	0
1.16	0.978	0
1.13	0.405	0
-0.522	-1.34	0
-1.41	0.894	0
-1.31	1.25	0
0.041	-1.13	0
0.0483	0.866	0
-2.11	0.193	0
0.522	1.46	0
0.0284	1.62	0
0.536	0.921	0
-0.123	-1.07	0
0.526	1.48	0
-0.0701	-1.23	0
-0.149	-1.2	0
-1.62	0.593	0
-0.0314	-1.01	0
-0.285	-1.1	0
-0.223	-1.28	0
-0.0341	-1.07	0
1.22	1.13	0
1.97	-0.772	0
-0.124	-1.12	0
-0.439	-0.961	0
0.812	0.708	0
0.888	0.817	0
0.415	-1	0
-0.519	-0.799	0
-1.99	0.549	0
-1.03	0.654	0
0.431	-1.33	0
-0.0583	-1.15	0
-0.0536	1.6	0
1.22	0.561	0
-0.446	-0.861	0
-0.0868	-1.33	0
-1.12	0.576	0
-0.28	-1.3	0
-0.697	1.35	0
0.408	1.16	0
1.27	0.589	0
-0.101	-0.765	0
-0.819	1.26	0
0.845	0.766	0
-0.476	-1.49	0
1.01	0.48	0
1.39	-0.376	0
0.357	-1.07	0
0.77	1.4	0
-0.795	-1.43	0
-0.833	-0.569	0
-0.0303	2.11	0
-0.562	-0.873	0
0.926	0.972	0
-0.806	0.941	0
1.94	-0.65	0
-0.0418	-1.02	0
-0.634	-0.969	0
-1.62	0.102	0
-1.21	1.27	0
0.529	0.133	0
0.386	1.55	0
-0.536	1.13	0
-0.876	-1	0
-0.982	-1.08	0
-1.74	0.693	0
-1.1	1.16	0
-0.62	-0.984	0
-1.52	0.66	0
0.917	0.525	0
-0.0482	1.52	0
-0.584	1.01	0
-1.68	1.08	0
-1.7	0.872	0
-0.411	-1.3	0
0.162	-0.791	0
-0.0347	1.3	0
0.294	-1.5	0
-0.52	-1.17	0
-1.33	1.08	0
0.0131	-0.969	0
0.683	1.07	0
-0.0674	1.85	0
1.08	0.683	0
